ESTADOS,MUNICIPIOS,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,ACCESO,POBLACION RURAL,POBREZA ALIMENTARIA 2000,POBREZA ALIMENTARIA 2002
Hidalgo,San Felipe Orizatlán,0.57268,0.09974,0.17222,0.02485,0.83219,0.00103,50.7913,64.43146999999999,0.55,0.51
Hidalgo,Pisaflores,0.52988,0.16358,0.56858,0.26642,0.44511000000000006,0.00352,180.7,100.0,0.49,0.46
Hidalgo,Huejutla de Reyes,0.59118,0.14709,0.29412,0.10513,0.7528199999999999,0.0016600000000000002,59.94706,60.05229,0.56,0.52
Jalisco,Santa Mar?a del Oro,0.53489,0.04262,0.35306,0.12796,0.54404,0.017759999999999998,360.56818,100.0,0.44,0.41
Jalisco,Guadalajara,0.0963,0.01852,0.38518,0.5111100000000001,0.64444,0.06296,38.66667,0.00826,0.03,0.05
Jalisco,Huejúcar,0.15913,0.033089999999999994,0.59472,0.2644,0.8860299999999999,0.0058200000000000005,75.12,46.21393,0.35,0.28
Jalisco,Chiquilistlán,0.686,0.02405,0.83068,0.5362,0.7246199999999999,0.03671,113.11111000000001,36.77746,0.42,0.37
Jalisco,Tala,0.16222999999999999,0.07644,0.64744,0.75527,0.8607100000000001,0.16671,21.9,21.44696,0.32,0.23
Jalisco,Mixtlán,0.52447,0.00143,0.73706,0.35222,0.8577899999999999,0.08681,334.17647,100.0,0.4,0.36
Jalisco,Teocuitatlán de Corona,0.3952,0.04318,0.76351,0.6339100000000001,0.9276700000000001,0.05816,40.90909,65.38885,0.34,0.25
Jalisco,Ameca,0.20753000000000002,0.02512,0.7361300000000001,0.64613,0.90228,0.169,69.04762,34.328959999999995,0.32,0.25
Jalisco,Atotonilco el Alto,0.24206,0.025960000000000004,0.40676,0.5220100000000001,0.75298,0.12448,51.761359999999996,39.83358,0.4,0.31
Jalisco,Tuxcueca,0.23471999999999998,0.04768,0.6058100000000001,0.71441,0.90536,0.19768,42.15385,48.48584,0.31,0.2
Jalisco,Tototlán,0.15972999999999998,0.047439999999999996,0.39231,0.62607,0.88869,0.15045,44.84783,47.753820000000005,0.36,0.28
Jalisco,Tlaquepaque,0.32133,0.23442,0.17831,0.5663199999999999,0.854,0.12658,17.655170000000002,0.56139,0.18,0.14
Jalisco,Zapotiltic,0.33378,0.047439999999999996,0.83288,0.7347100000000001,0.8504200000000001,0.10407999999999999,63.6,14.40254,0.34,0.25
Jalisco,Teocaltiche,0.19330999999999998,0.03877,0.40955,0.29234,0.66737,0.04695,74.86275,43.37219,0.41,0.34
Jalisco,Tlajomulco de Zúñiga,0.12607000000000002,0.10337,0.52753,0.74728,0.8764299999999999,0.25861,21.1236,22.25062,0.32,0.23
Jalisco,Ayotlán,0.3114,0.06406,0.5759,0.46448999999999996,0.8226700000000001,0.07837000000000001,58.738459999999996,43.15873,0.4,0.33
Jalisco,Quitupan,0.42362,0.02169,0.46335,0.28494,0.55694,0.03735,337.93023,100.0,0.43,0.4
Jalisco,Jesús Mar?a,0.19329000000000002,0.016309999999999998,0.41546000000000005,0.29533000000000004,0.7327600000000001,0.06515,57.23967,60.42738000000001,0.44,0.37
Jalisco,Amacueca,0.45383,0.08563,0.66994,0.56098,0.6994100000000001,0.07983,43.875,47.542770000000004,0.4,0.33
Jalisco,San Mart?n de Hidalgo,0.16592,0.03909,0.77822,0.64452,0.94752,0.20227,74.95238,40.38335,0.3,0.23
Jalisco,Puerto Vallarta,0.42513999999999996,0.22688000000000003,0.50851,0.55372,0.51953,0.12259,86.24324,3.3768599999999998,0.37,0.3
Jalisco,Valle de Juárez,0.33601,0.032310000000000005,0.38524,0.36638000000000004,0.78028,0.08936000000000001,139.10526000000002,33.761720000000004,0.36,0.3
Jalisco,Uni?n de Tula,0.13433,0.048139999999999995,0.74784,0.69045,0.9160200000000001,0.24998,66.73913,38.34496,0.3,0.23
Jalisco,Arandas,0.17269,0.0189,0.34009,0.35475999999999996,0.62247,0.15517999999999998,60.064980000000006,31.11295,0.43,0.36
Jalisco,San Juanito de Escobedo,0.16842000000000001,0.06563,0.9150299999999999,0.8764299999999999,0.95542,0.16516,47.22222,41.84669,0.3,0.21
Jalisco,Etzatlán,0.30191999999999997,0.06439,0.7509899999999999,0.57768,0.79589,0.13180999999999998,90.9375,27.77073,0.34,0.27
Jalisco,Juchitlán,0.32855999999999996,0.01399,0.53596,0.49273,0.75066,0.06788999999999999,142.55556,39.4272,0.38,0.33
Jalisco,Acatic,0.1743,0.02394,0.33557,0.48532,0.7554,0.13840999999999998,68.36842,42.92605,0.41,0.34
Jalisco,Ejutla,0.15209,0.0403,0.7501399999999999,0.7487,0.8468,0.044860000000000004,211.54545,100.0,0.3,0.25
Jalisco,Zapotitlán de Vadillo,0.83394,0.10429000000000001,0.7393,0.2373,0.71096,0.01475,66.32143,56.7733,0.43,0.37
Jalisco,Mascota,0.28176999999999996,0.016640000000000002,0.6975899999999999,0.5818,0.69096,0.0522,181.2125,42.99719,0.36,0.3
Jalisco,Tuxpan,0.4467,0.08427,0.5958399999999999,0.61575,0.67483,0.13960999999999998,64.27778,21.60304,0.38,0.31
Jalisco,Tizapán el Alto,0.29009,0.098,0.5201899999999999,0.41406000000000004,0.81766,0.11015,73.46667,16.25519,0.35,0.28
Jalisco,Ahualulco de Mercado,0.33411,0.05206,0.8021,0.5945199999999999,0.79092,0.14627,72.91667,30.20181,0.35,0.28
Jalisco,Cuautitlán de Garc?a Barr,0.8305100000000001,0.19902,0.50957,0.11032,0.52862,0.01006,294.56522,100.0,0.48,0.46
Jalisco,Zapotlanejo,0.17882,0.044410000000000005,0.32228,0.38748,0.8125399999999999,0.16865,54.38608000000001,37.9211,0.38,0.31
Jalisco,Tolimán,0.74307,0.09832,0.61898,0.39945,0.62283,0.02501,88.36667,71.84435,0.44,0.4
Jalisco,Teuchitlán,0.07725,0.06835,0.7926300000000001,0.8341200000000001,0.98401,0.26461,17.0,57.313719999999996,0.29,0.2
Jalisco,La Huerta,0.38829,0.11475,0.52249,0.44364,0.7095100000000001,0.08559,99.80328,68.36203,0.39,0.33
Jalisco,El Salto,0.16028,0.12328,0.53983,0.63766,0.83842,0.34373000000000004,12.28571,2.41573,0.29,0.2
Jalisco,Mazamitla,0.47773000000000004,0.01568,0.5401,0.41808,0.6943600000000001,0.07876,82.61538,42.87532,0.4,0.34
Jalisco,El Lim?n,0.15564,0.13781,0.79271,0.80496,0.9279299999999999,0.04288,92.5,47.7763,0.29,0.2
Jalisco,Autlán de Navarro,0.29306,0.04788,0.73795,0.65462,0.77665,0.15065,64.71053,22.68812,0.34,0.28
Jalisco,La Barca,0.16052,0.065,0.76571,0.771,0.90833,0.23221,36.47059,41.18234,0.33,0.25
Jalisco,Lagos de Moreno,0.08432,0.0344,0.40973000000000004,0.28629,0.72136,0.08707999999999999,76.50662,35.38223,0.42,0.36
Jalisco,Atengo,0.39728,0.0378,0.7974,0.5097,0.83101,0.062310000000000004,95.93333,100.0,0.37,0.31
Jalisco,Colotlán,0.13315,0.03065,0.48962,0.36854000000000003,0.90735,0.0046,54.86666999999999,30.0393,0.36,0.28
Jalisco,Chimaltitán,0.63146,0.06967999999999999,0.17911,0.12311,0.29872,0.01158,200.11111,100.0,0.46,0.41
Jalisco,Poncitlán,0.28814,0.11794,0.5735899999999999,0.59045,0.8501799999999999,0.16791,43.44828,37.03676,0.39,0.31
Jalisco,Jocotepec,0.1777,0.04007,0.51779,0.75095,0.90055,0.37442,37.03846,31.34433,0.3,0.2
Jalisco,Chapala,0.1503,0.12855999999999998,0.6573399999999999,0.77874,0.85219,0.40204,17.45,9.95995,0.26,0.18
Jalisco,Bolaños,0.81694,0.12614,0.27829,0.13510999999999998,0.31296999999999997,0.00644,514.76119,100.0,0.54,0.55
Jalisco,Ojuelos de Jalisco,0.27225,0.0639,0.44386000000000003,0.20431,0.57918,0.04462,60.62791,51.795809999999996,0.43,0.37
Jalisco,Jamay,0.26337,0.07583,0.62063,0.66197,0.89892,0.24831999999999999,37.625,26.74765,0.34,0.25
Jalisco,Zacoalco de Torres,0.29411,0.1103,0.56991,0.5753199999999999,0.85621,0.11740999999999999,76.54545,39.41693,0.35,0.27
Jalisco,Totatiche,0.2002,0.03166,0.28993,0.27784000000000003,0.64461,0.01782,81.97561,100.0,0.38,0.3
Jalisco,El Grullo,0.2404,0.034089999999999995,0.8865700000000001,0.77725,0.94119,0.21527,67.875,11.17827,0.3,0.23
Jalisco,Atemajac de Brizuela,0.77387,0.09888,0.55308,0.28533000000000003,0.49478999999999995,0.0248,115.83333,22.57469,0.47,0.43
Jalisco,San Gabriel,0.52625,0.06295,0.59483,0.46335,0.7601100000000001,0.07399,63.906980000000004,69.85294,0.38,0.31
Jalisco,Ayutla,0.48417,0.029560000000000003,0.36946,0.31221,0.45733,0.06455,144.82692,43.319379999999995,0.43,0.37
Jalisco,Tecolotlán,0.25459,0.0183,0.65827,0.56003,0.8972899999999999,0.13012,60.333330000000004,49.147690000000004,0.34,0.25
Jalisco,Ixtlahuacán de los Membri,0.16872,0.07952000000000001,0.62359,0.70633,0.80748,0.23071,23.978720000000003,51.10391,0.33,0.25
Jalisco,G?mez Far?as,0.43762,0.06507,0.5455,0.5378,0.8102199999999999,0.14242,106.4,13.553720000000002,0.36,0.28
Jalisco,Casimiro Castillo,0.19136,0.09247000000000001,0.86556,0.78195,0.8728899999999999,0.22383000000000003,50.0,18.19067,0.32,0.23
Jalisco,Juanacatlán,0.16323,0.08764,0.65105,0.66183,0.87129,0.18557,44.8,31.1652,0.32,0.23
Jalisco,Degollado,0.15758,0.04598,0.69434,0.47418000000000005,0.87677,0.11477000000000001,49.06757,51.44934,0.38,0.31
Jalisco,Zapotlán el Grande,0.33888,0.22445,0.41744,0.48815,0.8795200000000001,0.20879,46.58333,1.87335,0.32,0.21
Jalisco,Talpa de Allende,0.49649,0.06573,0.28524,0.27716,0.4727,0.01995,173.57895,47.213159999999995,0.46,0.41
Jalisco,Encarnaci?n de D?az,0.06282,0.0307,0.59901,0.40053,0.81708,0.13439,59.87831,42.71127,0.38,0.31
Jalisco,Zapotlán del Rey,0.2966,0.0923,0.5326,0.57133,0.8789399999999999,0.09879,61.0,82.25869,0.38,0.31
Jalisco,Sayula,0.29057,0.02632,0.90022,0.64912,0.9068,0.02632,36.0,2.08743,0.36,0.28
Jalisco,Tamazula de Gordiano,0.4034,0.023219999999999998,0.52583,0.51108,0.75184,0.05413,159.40833,48.741209999999995,0.38,0.31
Jalisco,Villa Corona,0.30046999999999996,0.10396,0.62985,0.48015,0.85083,0.09446,22.75,24.98745,0.34,0.25
Jalisco,San Mart?n de Bolaños,0.53968,0.03335,0.45753,0.1834,0.33926999999999996,0.008,348.53846,100.0,0.41,0.4
Jalisco,Atenguillo,0.13022999999999998,0.00976,0.8604299999999999,0.65228,0.77509,0.07329,131.15385,100.0,0.33,0.25
Jalisco,Santa Mar?a de los ?ngele,0.17421,0.03344,0.78657,0.36943000000000004,0.92958,0.022119999999999997,104.84210999999999,100.0,0.35,0.28
Jalisco,Cabo Corrientes,0.56523,0.13989000000000001,0.38776,0.23833000000000001,0.25575,0.0031,114.41818,72.42965,0.44,0.4
Jalisco,Acatlán de Juárez,0.07561,0.09292,0.61451,0.7379899999999999,0.89836,0.15178,17.5,11.232460000000001,0.34,0.25
Jalisco,Tuxcacuesco,0.52957,0.12515,0.7633300000000001,0.40865,0.79725,0.04836,136.16666999999998,100.0,0.4,0.34
Jalisco,Ocotlán,0.25871,0.06932999999999999,0.28276,0.51259,0.85085,0.11918,47.55556,9.8076,0.34,0.25
Jalisco,Amatitán,0.25778,0.10619,0.79904,0.48996999999999996,0.64746,0.11707000000000001,58.22727,25.62955,0.39,0.34
Jalisco,Tenamaxtlán,0.15138,0.041139999999999996,0.63163,0.47005,0.7588,0.13714,60.1875,36.13317,0.35,0.28
Jalisco,Guachinango,0.50893,0.02781,0.59612,0.363,0.75642,0.02412,209.81817999999998,100.0,0.38,0.34
Jalisco,San Sebastián del Oeste,0.51556,0.04615,0.5894,0.30491,0.5293899999999999,0.01791,506.97778,100.0,0.41,0.4
Jalisco,Hostotipaquillo,0.42139,0.05612,0.35735,0.32063,0.76454,0.06168,172.83784,65.00751,0.42,0.37
Jalisco,Pihuamo,0.49863999999999997,0.0328,0.64335,0.47473000000000004,0.6839,0.051870000000000006,130.26561999999998,48.749559999999995,0.4,0.34
Jalisco,Cihuatlán,0.36361,0.26287,0.41944,0.49273999999999996,0.87084,0.06883,31.888890000000004,20.47847,0.35,0.27
Jalisco,Huejuquilla el Alto,0.37723,0.03564,0.33064,0.16037,0.48688000000000003,0.0016600000000000002,80.97825999999999,51.265609999999995,0.43,0.37
Jalisco,Yahualica de González Gal,0.22029,0.01963,0.17557,0.33621999999999996,0.68701,0.04267,54.833330000000004,40.16321,0.4,0.33
Jalisco,Cañadas de Obreg?n,0.18600999999999998,0.00257,0.53997,0.30105,0.78389,0.06059,125.34783,100.0,0.38,0.31
Jalisco,San Miguel el Alto,0.09562000000000001,0.013059999999999999,0.19065,0.27974,0.68186,0.17509,59.843140000000005,23.74033,0.42,0.36
Jalisco,Uni?n de San Antonio,0.12678,0.04149,0.34201,0.2119,0.69011,0.06001,82.41304000000001,59.671859999999995,0.41,0.34
Jalisco,Tonila,0.30127,0.10805999999999999,0.6075699999999999,0.7189800000000001,0.75479,0.07918,50.6,10.79468,0.34,0.25
Jalisco,Jilotlán de los Dolores,0.48046000000000005,0.08326,0.1637,0.24125,0.68169,0.030680000000000002,218.55102000000002,100.0,0.42,0.37
Jalisco,Valle de Guadalupe,0.12339000000000001,0.022959999999999998,0.48896000000000006,0.31611,0.7017899999999999,0.034069999999999996,57.175,29.8758,0.4,0.34
Jalisco,Mexticacán,0.22091,0.007520000000000001,0.5325,0.41308999999999996,0.71967,0.03646,44.94444,48.33668,0.37,0.3
Jalisco,Villa Purificaci?n,0.66625,0.08591,0.51084,0.28715,0.33509,0.01312,203.39785,63.551019999999994,0.47,0.43
Jalisco,Jalostotitlán,0.052020000000000004,0.019469999999999998,0.48844,0.42423,0.8278399999999999,0.11012999999999999,68.21,24.25827,0.4,0.34
Jalisco,San Crist?bal de la Barra,0.39109,0.02578,0.59104,0.36696,0.90885,0.03022,174.21277,100.0,0.4,0.36
Jalisco,Zapopan,0.19144,0.08976,0.36844,0.64731,0.74692,0.28663,66.94736999999999,2.24201,0.29,0.21
Jalisco,Tapalpa,0.62758,0.04925,0.53378,0.36025999999999997,0.73259,0.05669,72.32,64.04393,0.43,0.37
Jalisco,San Juan de los Lagos,0.044910000000000005,0.02418,0.36041999999999996,0.42957,0.87211,0.2071,56.333330000000004,23.31435,0.39,0.31
Jalisco,San Julián,0.11234000000000001,0.00702,0.38261999999999996,0.24923,0.71813,0.09245,80.97222,17.9065,0.42,0.36
Jalisco,Concepci?n de Buenos Aire,0.67466,0.04033,0.78763,0.55696,0.51495,0.07021000000000001,82.6875,20.887179999999997,0.4,0.34
Jalisco,Cuqu?o,0.33798,0.01445,0.27362,0.35136,0.80834,0.06555,89.1028,76.6378,0.41,0.34
Jalisco,Mezquitic,0.89045,0.05463,0.26805,0.04702,0.1872,0.00285,505.74026,100.0,0.55,0.55
Jalisco,Techaluta de Montenegro,0.47298999999999997,0.07803,0.97109,0.5461199999999999,0.5702,0.06932999999999999,72.4,100.0,0.4,0.34
Jalisco,La Manzanilla de la Paz,0.28104,0.00172,0.77464,0.5928399999999999,0.91122,0.02434,88.5,32.83504,0.35,0.28
Jalisco,Tecalitlán,0.69462,0.023219999999999998,0.45981000000000005,0.29628000000000004,0.52873,0.02015,223.34906,28.91893,0.45,0.41
Jalisco,San Diego de Alejandr?a,0.13004000000000002,0.01781,0.38500999999999996,0.30995,0.80519,0.03829,62.92105,25.6109,0.41,0.34
Jalisco,Tonaya,0.28185,0.00481,0.85795,0.71658,0.90456,0.044719999999999996,150.11111,44.29825,0.34,0.28
Jalisco,Ixtlahuacán del R?o,0.24931999999999999,0.02104,0.31947,0.44888,0.83349,0.13715,77.68687,70.7686,0.39,0.31
Jalisco,Tepatitlán de Morelos,0.08523,0.00926,0.43751999999999996,0.44942,0.7363,0.13437000000000002,53.4625,18.39056,0.4,0.34
Michoacán de Ocampo,Angamacutiro,0.2185,0.0447,0.81697,0.42782,0.9707600000000001,0.02828,59.56522,67.6198,0.43,0.31
Michoacán de Ocampo,Coalcomán de Vázquez Pall,0.61819,0.03787,0.453,0.33686,0.41097,0.008870000000000001,331.38119,51.907309999999995,0.5,0.43
Michoacán de Ocampo,Ecuandureo,0.12482,0.03714,0.9390700000000001,0.6249100000000001,0.98,0.10597000000000001,28.66667,49.84244,0.37,0.25
Michoacán de Ocampo,Sahuayo,0.40221999999999997,0.0667,0.27036,0.2987,0.79152,0.1331,59.52381,5.03662,0.43,0.33
Michoacán de Ocampo,Santa Ana Maya,0.22071999999999997,0.07607,0.7237100000000001,0.49986,0.9672299999999999,0.11617999999999999,46.0,51.01061,0.45,0.33
Michoacán de Ocampo,Gabriel Zamora,0.4644,0.15186,0.48668,0.39057,0.8256899999999999,0.01799,44.91667,44.42668,0.43,0.33
Michoacán de Ocampo,Tepalcatepec,0.36877,0.12339000000000001,0.36475,0.45623,0.78341,0.03003,122.12727,38.31365,0.43,0.34
Michoacán de Ocampo,Huandacareo,0.15614,0.03808,0.94962,0.75536,0.96911,0.02955,40.0,43.25881,0.37,0.23
Michoacán de Ocampo,Huaniqueo,0.36184,0.02194,0.77075,0.41703,0.86085,0.01687,66.95652,73.20004,0.41,0.28
Michoacán de Ocampo,Nuevo Urecho,0.61317,0.08653,0.74178,0.29706,0.84996,0.02324,132.35294,100.0,0.47,0.37
Michoacán de Ocampo,Charapan,0.81098,0.06027999999999999,0.8245600000000001,0.02168,0.9508,0.00585,68.5,36.74069,0.52,0.38
Michoacán de Ocampo,Huetamo,0.7028300000000001,0.16432,0.10045,0.23931,0.53157,0.0119,115.68586,53.049009999999996,0.51,0.43
Michoacán de Ocampo,Charo,0.52364,0.05803,0.6913,0.45128,0.7078300000000001,0.02435,112.88235,76.16986,0.47,0.36
Michoacán de Ocampo,Irimbo,0.3225,0.06523,0.66978,0.28457,0.8305799999999999,0.0112,42.2,57.95626,0.47,0.34
Michoacán de Ocampo,Tuzantla,0.61497,0.09312999999999999,0.44818,0.21588000000000002,0.49145,0.00636,211.00718999999998,100.0,0.51,0.44
Michoacán de Ocampo,Parácuaro,0.56625,0.20879,0.59912,0.28247,0.7922,0.0407,93.10256,49.342220000000005,0.45,0.36
Michoacán de Ocampo,Buenavista,0.41118999999999994,0.13448,0.5886100000000001,0.44428,0.8539200000000001,0.050339999999999996,63.21538,44.07144,0.43,0.33
Michoacán de Ocampo,Zináparo,0.05441,0.0164,0.88292,0.6943699999999999,0.9687,0.17557,31.54545,100.0,0.36,0.23
Michoacán de Ocampo,Quiroga,0.43172,0.11385999999999999,0.39631,0.30678,0.84026,0.03518,41.15385,16.53204,0.51,0.38
Michoacán de Ocampo,Cherán,0.8937,0.08226,0.29167,0.0,0.8720600000000001,0.013890000000000001,34.33333,3.98941,0.52,0.4
Michoacán de Ocampo,Susupuato,0.68688,0.06767000000000001,0.48977,0.17985,0.73969,0.00507,182.01561999999998,100.0,0.52,0.44
Michoacán de Ocampo,Senguio,0.36272,0.04653,0.70039,0.24984,0.81383,0.03329,106.64443999999999,100.0,0.49,0.37
Michoacán de Ocampo,Tiquicheo de Nicolás Rome,0.74758,0.14344,0.28021999999999997,0.09472,0.4965,0.00318,239.47367999999997,79.8451,0.54,0.49
Michoacán de Ocampo,Epitacio Huerta,0.21618,0.03227,0.62237,0.28151,0.9050299999999999,0.03797,56.333330000000004,100.0,0.45,0.33
Michoacán de Ocampo,Cotija,0.32783,0.0345,0.46783,0.4815,0.71964,0.09277,123.86667,35.84959,0.44,0.34
Michoacán de Ocampo,Lázaro Cárdenas,0.5141399999999999,0.16617,0.31803000000000003,0.24597,0.58305,0.03406,102.08451,8.12975,0.44,0.36
Michoacán de Ocampo,Coeneo,0.1912,0.01746,0.83076,0.3941,0.91635,0.06283,46.97368,82.44261999999999,0.4,0.27
Michoacán de Ocampo,Puruándiro,0.15841,0.05368,0.7471800000000001,0.31938,0.96649,0.0271,51.34091,51.73053,0.43,0.31
Michoacán de Ocampo,Tingind?n,0.28183,0.06154,0.5551,0.47268000000000004,0.92437,0.12916,41.25,52.146809999999995,0.42,0.28
Michoacán de Ocampo,Tar?mbaro,0.25161,0.09683,0.7259800000000001,0.62062,0.8745,0.12611,36.91111,60.305009999999996,0.39,0.25
Michoacán de Ocampo,Chilchota,0.46312,0.15674000000000002,0.6174,0.23576999999999998,0.8101,0.03235,23.26667,40.70528,0.51,0.37
Michoacán de Ocampo,Jos? Sixto Verduzco,0.09168,0.04451,0.8822,0.5685600000000001,0.9755,0.03996,43.08,61.77358,0.38,0.25
Michoacán de Ocampo,Vista Hermosa,0.29172,0.06419,0.57875,0.6393399999999999,0.81575,0.16918,45.66667,32.1366,0.35,0.23
Michoacán de Ocampo,Numarán,0.17148,0.0552,0.78608,0.69997,0.97536,0.09032000000000001,34.46667,54.57075,0.41,0.28
Michoacán de Ocampo,Yur?cuaro,0.13526,0.09755,0.78136,0.51555,0.9913700000000001,0.15772,32.647059999999996,23.95564,0.39,0.28
Michoacán de Ocampo,Tanhuato,0.18194000000000002,0.09835,0.73246,0.62336,0.9077299999999999,0.08555,38.0,42.85714,0.38,0.25
Michoacán de Ocampo,Ario,0.6675300000000001,0.06473999999999999,0.53293,0.16873,0.75651,0.01287,124.6036,53.54107,0.49,0.38
Michoacán de Ocampo,Indaparapeo,0.5112899999999999,0.056620000000000004,0.53301,0.3858,0.8253299999999999,0.02216,93.51613,41.46625,0.48,0.36
Michoacán de Ocampo,Tocumbo,0.23301999999999998,0.06808,0.45566,0.43228999999999995,0.74902,0.28323000000000004,135.17391,44.28635,0.41,0.3
Michoacán de Ocampo,Briseñas,0.12059,0.030680000000000002,0.60106,0.88455,0.98201,0.27396,36.0,33.150090000000006,0.33,0.2
Michoacán de Ocampo,Jiquilpan,0.20997,0.013819999999999999,0.5746600000000001,0.40708,0.8677,0.17925,80.84615,19.97307,0.4,0.28
Michoacán de Ocampo,Hidalgo,0.37603000000000003,0.03191,0.6544,0.26283,0.6665,0.04856,82.9372,34.71777,0.49,0.37
Michoacán de Ocampo,Churumuco,0.80782,0.13122,0.32943,0.05038,0.54589,0.00244,175.98551,72.05032,0.54,0.47
Michoacán de Ocampo,Morelia,0.48405,0.08646000000000001,0.61882,0.25771,0.8285,0.06848,74.54545,8.36927,0.44,0.31
Michoacán de Ocampo,La Piedad,0.09187000000000001,0.06582,0.81638,0.5785399999999999,0.9653799999999999,0.1661,30.0,16.767120000000002,0.38,0.27
Michoacán de Ocampo,Chinicuila,0.6250600000000001,0.04045,0.62693,0.45901000000000003,0.52893,0.01017,187.96491,100.0,0.48,0.4
Michoacán de Ocampo,Quer?ndaro,0.43892,0.0034799999999999996,0.8642700000000001,0.43704,0.70957,0.02206,150.36364,36.419109999999996,0.48,0.37
Michoacán de Ocampo,Taretan,0.3498,0.08805,0.67847,0.5341100000000001,0.87408,0.018619999999999998,87.94736999999999,52.71318,0.42,0.3
Michoacán de Ocampo,Cuitzeo,0.16244,0.02257,0.8898799999999999,0.63817,0.9184200000000001,0.09279,22.07143,42.66245,0.41,0.28
Michoacán de Ocampo,Coahuayana,0.49168999999999996,0.07941000000000001,0.48151000000000005,0.39036,0.75185,0.01795,97.88889,52.25419,0.43,0.33
Michoacán de Ocampo,Contepec,0.3574,0.084,0.54986,0.31547,0.82596,0.02163,77.91803,88.27515,0.47,0.34
Michoacán de Ocampo,Tacámbaro,0.52098,0.0614,0.64588,0.20265999999999998,0.7568600000000001,0.01879,111.69136,55.06825,0.5,0.4
Michoacán de Ocampo,Tlalpujahua,0.2552,0.03595,0.56412,0.30953,0.9359299999999999,0.05476,49.20339,86.87776,0.44,0.3
Michoacán de Ocampo,La Huacana,0.72906,0.16957,0.45506,0.12021,0.66776,0.008029999999999999,83.49138,64.50869,0.5,0.43
Michoacán de Ocampo,Aguililla,0.59704,0.10962000000000001,0.27189,0.18527000000000002,0.37911999999999996,0.01863,139.06481000000002,40.24943,0.51,0.43
Michoacán de Ocampo,Tzitzio,0.76015,0.10156,0.24516,0.1117,0.21086999999999997,0.00605,205.23333,100.0,0.55,0.49
Michoacán de Ocampo,Ocampo,0.21425999999999998,0.05967000000000001,0.39352,0.10226,0.839,0.0087,65.66667,83.33333,0.48,0.34
Michoacán de Ocampo,Erongar?cuaro,0.26833,0.0436,0.76169,0.19742,0.9597399999999999,0.027039999999999998,53.13333000000001,80.44981,0.46,0.31
Michoacán de Ocampo,Ziracuaretiro,0.31126,0.10016,0.69011,0.25764000000000004,0.93132,0.03487,42.5,52.47302,0.46,0.33
Michoacán de Ocampo,Múgica,0.58721,0.26644,0.20110999999999998,0.09542,0.48691,0.0071200000000000005,38.17073,21.83455,0.51,0.43
Michoacán de Ocampo,Chucándiro,0.27351,0.03283,0.8353200000000001,0.37172,0.97214,0.07403,71.3,100.0,0.43,0.31
Michoacán de Ocampo,Angangueo,0.2813,0.043660000000000004,0.69135,0.35627,0.87908,0.01881,34.0625,53.18363000000001,0.47,0.33
Michoacán de Ocampo,Arteaga,0.74361,0.08226,0.55777,0.08614,0.29824,0.00235,257.06145,48.841190000000005,0.52,0.46
Michoacán de Ocampo,Tangamandapio,0.42605,0.07057000000000001,0.63057,0.43582,0.89405,0.02974,62.214290000000005,19.61135,0.46,0.34
Michoacán de Ocampo,Tingambato,0.21241999999999997,0.021240000000000002,0.84957,0.24863000000000002,0.94,0.05782999999999999,17.2,8.0821,0.44,0.3
Michoacán de Ocampo,Pátzcuaro,0.45911,0.0644,0.6018399999999999,0.21101999999999999,0.8672,0.036930000000000004,29.683329999999998,28.602059999999998,0.49,0.37
Michoacán de Ocampo,Jim?nez,0.2131,0.045689999999999995,0.90138,0.52542,0.95395,0.08465,67.05263000000001,69.50797,0.39,0.25
Michoacán de Ocampo,Aporo,0.46103,0.04359,0.46637,0.26839,0.8723,0.04426,127.4,100.0,0.48,0.36
Michoacán de Ocampo,Tzintzuntzan,0.29377,0.07703,0.73023,0.25440999999999997,0.95467,0.04757,41.13333,48.276140000000005,0.47,0.34
Michoacán de Ocampo,Tumbiscat?o,0.66472,0.09281,0.5511,0.06883,0.34385,0.01122,209.73333,73.20004,0.54,0.49
Michoacán de Ocampo,Tanc?taro,0.36789,0.03317,0.60787,0.15927,0.7268899999999999,0.02412,102.76289,79.89092,0.49,0.38
Michoacán de Ocampo,Chavinda,0.16516,0.04696,0.9450799999999999,0.67624,0.9791,0.12224000000000002,60.0,39.23231,0.38,0.27
Michoacán de Ocampo,Cojumatlán de R?gules,0.3123,0.04482,0.8578899999999999,0.6371100000000001,0.9438799999999999,0.11162000000000001,67.5,34.5583,0.39,0.28
Michoacán de Ocampo,Pur?pero,0.16717,0.060860000000000004,0.58198,0.48948,0.9883200000000001,0.07534,55.25,11.27282,0.39,0.27
Michoacán de Ocampo,Zinap?cuaro,0.28957,0.02288,0.63837,0.49086,0.8726799999999999,0.05882999999999999,42.52778,54.005759999999995,0.44,0.3
Michoacán de Ocampo,Uruapan,0.40765999999999997,0.11627,0.48907,0.27161,0.6865399999999999,0.0601,63.65,7.726789999999999,0.46,0.34
Michoacán de Ocampo,Maravat?o,0.38487,0.06187,0.41989,0.19687000000000002,0.73875,0.04438,68.35,49.17414,0.48,0.37
Michoacán de Ocampo,Madero,0.75121,0.07572000000000001,0.52465,0.09592,0.36143000000000003,0.00549,273.22024,67.24428,0.55,0.47
